"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1219","cell1219",1013,21,240.008333333279,10266800,0.751148085464916,9608044
"1220","cell1220",1017,21,280.008333333243,11332986,1.65559648633768,15252898
"1221","cell1221",869,18,270.008333333252,10024998,1.03836003004108,7734513
"1222","cell1222",655,14,90.0000000000177,9064572,0.615792399199524,4268925
"1223","cell1223",1257,26,230.008333333288,10046226,0.949131357372068,7765506
"1224","cell1224",2983,61,340.008333333188,11759661,1.30707999414038,17393373
"1225","cell1225",2374,49,130.000000000046,9593185,0.724466745552246,5616098
"1226","cell1226",4526,93,90.0000000000177,9210888,1.56861454513223,5141342
"1227","cell1227",1948,40,280.008333333243,9505338,1.05815178389979,5569598
"1228","cell1228",481,10,310.008333333216,10287122,0.537757693288209,9945019
"1229","cell1229",2331,48,190.008333333325,9308271,0.308947628510563,5464994
"1230","cell1230",4008,82,300.008333333225,10091890,0.284508670067498,8043326
"1231","cell1231",3120,64,240.008333333279,10826385,0.669190455285765,13431373
"1232","cell1232",3654,75,190.008333333325,9981995,0.535868320348149,7662301
"1233","cell1233",3612,74,260.008333333261,10355584,0.532723870361274,10228897
"1234","cell1234",4644,95,290.008333333234,9849609,0.354728459314072,6712520
"1235","cell1235",1899,39,280.008333333243,10804291,1.36995953810998,13408892
"1236","cell1236",2166,45,10.0000000000001,8361101,0.998181115677462,2902750
"1237","cell1237",3416,70,260.008333333261,9690731,0.292098799792948,5879251
"1238","cell1238",4685,96,210.008333333307,11203599,0.354556832213616,14720720
"1239","cell1239",665,14,190.008333333325,9130352,1.10080648867579,4671923
"1240","cell1240",4861,100,10.0000000000001,8297955,1.14951863407225,2840344
"1241","cell1241",437,9,360.00833333317,11796520,0.372513569709848,17996688
"1242","cell1242",2478,51,190.008333333325,10286804,1.37628196262792,9936725
"1243","cell1243",3749,77,160.000000000019,9150188,0.629929828591181,4742720
"1244","cell1244",4004,82,260.008333333261,9073317,0.983644674049502,4440211
"1245","cell1245",1404,29,230.008333333288,11234749,0.688516268450305,14739299
"1246","cell1246",3561,73,240.008333333279,10703447,1.43569389172427,13237478
"1247","cell1247",3802,78,200.008333333316,9635309,0.757910627344312,5814291
"1248","cell1248",3737,77,40.0083333333317,8703624,1.43738004870773,3813375
"1249","cell1249",1103,23,160.000000000019,9211986,1.88526500158742,5159347
"1250","cell1250",770,16,260.008333333261,10093410,0.5300721142539,8191038
"1251","cell1251",3809,78,270.008333333252,11564668,1.3076724499136,16045455
"1252","cell1252",825,17,320.008333333207,10830858,1.2806124312495,13494970
"1253","cell1253",1202,25,170.00000000001,10218269,1.74867164656221,9387708
"1254","cell1254",1970,41,10.0000000000001,8328703,1.71504972013999,2877012
"1255","cell1255",3085,63,380.008333333152,11825447,0.397411554716333,18758069
"1256","cell1256",2517,52,90.0000000000177,9157123,2.08736681008976,4764111
"1257","cell1257",1729,36,50.0083333333311,8938947,0.546764489460753,3990816
"1258","cell1258",1687,35,120.000000000042,9335382,1.27259869068592,5486081
"1259","cell1259",4641,95,260.008333333261,9447491,0.281302695665644,5545172
"1260","cell1260",2607,54,10.0000000000001,8386266,1.11942035228504,3081541
"1261","cell1261",3363,69,220.008333333298,10226812,1.12173892855216,9392659
"1262","cell1262",3515,72,270.008333333252,10843891,0.643258475815403,13570017
"1263","cell1263",3757,77,240.008333333279,10757420,0.539997446460412,13307728
"1264","cell1264",1363,28,310.008333333216,11886019,0.571790112473551,19465777
"1265","cell1265",2478,51,190.008333333325,10286804,0.373030058600419,9937725
"1266","cell1266",868,18,260.008333333261,9894889,1.33524168247648,7034302
"1267","cell1267",770,16,260.008333333261,10093410,0.756496016146858,8199379
"1268","cell1268",3658,75,230.008333333288,11139557,0.549686270512914,14665124
"1269","cell1269",4582,94,160.000000000019,10001513,0.396535084142308,7711466
"1270","cell1270",255,6,10.0000000000001,8364392,1.03813965174806,2913653
"1271","cell1271",3415,70,250.00833333327,9232077,0.969525595895853,5377810
"1272","cell1272",2326,48,140.000000000037,9088835,1.07495198529292,4556880
"1273","cell1273",320,7,170.00000000001,10003598,0.367177353581297,7714323
"1274","cell1274",4300,88,280.008333333243,11017371,0.751332296400685,14173969
"1275","cell1275",3476,71,370.008333333161,11654621,0.684082720510279,16231887
"1276","cell1276",774,16,300.008333333225,10634061,1.7477676577963,12975586
"1277","cell1277",916,19,250.00833333327,9110107,0.530385635213642,4574780
"1278","cell1278",1402,29,210.008333333307,10743653,1.28553390404366,13265554
"1279","cell1279",1106,23,190.008333333325,10291458,1.22076866652786,9959912
"1280","cell1280",4100,84,240.008333333279,11131639,0.461868842553421,14608066
"1281","cell1281",4621,95,60.0083333333306,8948715,1.24792259396469,4007621
"1282","cell1282",1746,36,220.008333333298,10436604,1.5250667970498,11068793
"1283","cell1283",4151,85,260.008333333261,10827207,0.323932143111754,13436137
"1284","cell1284",553,12,50.0083333333311,8937698,1.11820669402994,3983867
"1285","cell1285",440,9,390.008333333143,11792971,1.26564320999385,17916006
"1286","cell1286",78,2,200.008333333316,10670026,1.21832528141827,13062087
"1287","cell1287",4829,99,180.000000000001,9753835,1.43458489798603,6346116
"1288","cell1288",3364,69,230.008333333288,10553034,1.83611742443576,12175600
"1289","cell1289",3085,63,380.008333333152,11825447,1.41813421880804,18783428
"1290","cell1290",3366,69,250.00833333327,10909395,0.46821095333779,13761422
"1291","cell1291",762,16,180.000000000001,9006828,0.753012067696384,4072489
"1292","cell1292",2974,61,250.00833333327,11866373,1.49633498156285,19328874
"1293","cell1293",1286,27,30.0083333333323,8540056,1.33187689039682,3618199
"1294","cell1294",2875,59,240.008333333279,10225642,0.4438098821264,9389734
"1295","cell1295",3372,69,310.008333333216,11844879,1.88619572551054,19277614
"1296","cell1296",2571,53,140.000000000037,9467472,0.279715479563454,5554488
"1297","cell1297",772,16,280.008333333243,10404472,0.455554351144296,10798055
"1298","cell1298",977,20,370.008333333161,11793392,0.984336231405053,17944077
"1299","cell1299",2874,59,230.008333333288,10143760,0.755493771566717,8782509
"1300","cell1300",1432,30,20.0083333333328,8385208,1.29862709322773,3048700
"1301","cell1301",353,8,10.0000000000001,8390378,2.02903575598181,3086969
"1302","cell1302",3122,64,260.008333333261,10989208,0.467045754124796,13943694
"1303","cell1303",2194,45,290.008333333234,11204802,1.43462124155378,14721189
"1304","cell1304",4005,82,270.008333333252,8952335,0.57417641385253,4008646
"1305","cell1305",3550,73,130.000000000046,9213364,1.34908806601289,5229586
"1306","cell1306",1458,30,280.008333333243,10796993,1.02846097982897,13394349
"1307","cell1307",1127,23,408,11647452,1.91755664614092,16188962
"1308","cell1308",1109,23,220.008333333298,11036267,1.41801169180575,14303422
"1309","cell1309",2379,49,180.000000000001,10837053,0.76935933460311,13560663
"1310","cell1310",1793,37,200.008333333316,9025197,0.532540118157798,4123492
"1311","cell1311",896,19,50.0083333333311,8982900,0.742314321547324,4042302
"1312","cell1312",2687,55,320.008333333207,10788703,0.660539206198735,13384153
"1313","cell1313",2336,48,240.008333333279,10687764,1.43775003469195,13128408
"1314","cell1314",420,9,190.008333333325,10384100,0.750937576935689,10638374
"1315","cell1315",2426,50,160.000000000019,9157808,1.33261571418307,4774347
"1316","cell1316",1015,21,260.008333333261,10816432,0.745156967230783,13422389
"1317","cell1317",918,19,270.008333333252,10016905,1.43156568873417,7725934
"1318","cell1318",2231,46,170.00000000001,9506956,0.508900135217353,5569660
"1319","cell1319",4645,95,300.008333333225,10173578,0.952375140799288,9264298
"1320","cell1320",1593,33,160.000000000019,10284257,0.584273463657254,9935249
"1321","cell1321",4050,83,230.008333333288,9959631,1.12172323350638,7527696
"1322","cell1322",916,19,250.00833333327,9110107,0.584944119056665,4575677
"1323","cell1323",4114,84,380.008333333152,11761870,1.43549528486568,17536380
"1324","cell1324",2932,60,320.008333333207,11795129,0.617513617520203,17962123
"1325","cell1325",2165,45,0,8265936,1.38644597860626,2822772
"1326","cell1326",3739,77,60.0083333333306,8875157,1.55216522480661,3961565
"1327","cell1327",1559,32,310.008333333216,12029191,0.423260790773117,21848722
"1328","cell1328",3121,64,250.00833333327,10941404,1.42050154666423,13786331
"1329","cell1329",3559,73,220.008333333298,10121450,0.805234201882858,8441948
"1330","cell1330",1312,27,290.008333333234,9885573,0.463708399589414,6961599
"1331","cell1331",1742,36,180.000000000001,9666827,0.372996016428662,5858476
"1332","cell1332",3449,71,100.000000000026,9160333,0.971496786707599,4790103
"1333","cell1333",3917,80,370.008333333161,11871338,1.76189886830069,19330987
"1334","cell1334",3341,69,0,8236681,0.92727062611975,2677462
"1335","cell1335",2429,50,190.008333333325,10120721,0.778665930508362,8389842
"1336","cell1336",1263,26,290.008333333234,11521847,1.90882144831381,15916950
"1337","cell1337",1811,37,380.008333333152,11684319,0.2710650930295,16527151
"1338","cell1338",1091,23,40.0083333333317,8829205,1.06585705818352,3899386
"1339","cell1339",4344,89,230.008333333288,9704789,0.969774318143091,5896066
"1340","cell1340",1564,32,360.00833333317,11850801,0.970343907227789,19308532
"1341","cell1341",2038,42,200.008333333316,9450921,0.777690824553122,5548363
"1342","cell1342",4889,100,290.008333333234,9221917,0.645739512717796,5320368
"1343","cell1343",2139,44,230.008333333288,9741642,1.30721893083505,6310355
"1344","cell1344",761,16,170.00000000001,9070832,1.74832329470565,4367136
"1345","cell1345",1544,32,160.000000000019,9719162,1.01147182957734,5939139
"1346","cell1346",2395,49,340.008333333188,11912804,0.919198265114733,19763071
"1347","cell1347",2537,52,290.008333333234,11175756,1.23035354061487,14672550
"1348","cell1348",2475,51,160.000000000019,9361465,1.34571523214592,5510691
"1349","cell1349",1928,40,80.0000000000097,9110275,0.312361991660459,4585585
"1350","cell1350",4294,88,220.008333333298,10023717,0.397303274492884,7729209
"1351","cell1351",2290,47,270.008333333252,11303593,1.00154751433121,14967329
"1352","cell1352",116,3,90.0000000000177,9137479,0.50923355768299,4713987
"1353","cell1353",4361,89,408,11081590,0.408312602294508,14555015
"1354","cell1354",2963,61,140.000000000037,9541012,0.547668986544547,5574055
"1355","cell1355",2478,51,190.008333333325,10286804,0.914663512492566,9937797
"1356","cell1356",4150,85,250.00833333327,10570788,0.74357880157044,12476774
"1357","cell1357",4566,94,0,8227989,1.22051249461942,2650532
"1358","cell1358",4012,82,340.008333333188,11385871,0.472278847486498,15524228
"1359","cell1359",1107,23,200.008333333316,10554770,0.7513515648553,12339779
"1360","cell1360",3941,81,120.000000000042,9132428,1.52028581831793,4682337
"1361","cell1361",4714,97,10.0000000000001,8483432,0.394704055165717,3448407
"1362","cell1362",2431,50,210.008333333307,10885375,0.572357682967007,13729447
"1363","cell1363",1862,38,408,9193594,0.531301742884659,4935164
"1364","cell1364",4499,92,310.008333333216,10864162,0.687825568718443,13682937
"1365","cell1365",4008,82,300.008333333225,10091890,0.543516112492541,8086831
"1366","cell1366",3758,77,250.00833333327,11072014,0.755149950516717,14536838
"1367","cell1367",3807,78,250.00833333327,10886009,0.91774468181917,13741065
"1368","cell1368",824,17,310.008333333216,10574888,1.43104846889123,12484832
"1369","cell1369",2421,50,110.000000000034,9111210,0.285317390321624,4590194
"1370","cell1370",2290,47,270.008333333252,11303593,1.69180818387004,14969427
"1371","cell1371",2388,49,270.008333333252,11749867,1.30521542392677,17339568
"1372","cell1372",2609,54,30.0083333333323,8532673,0.276425645724616,3617202
"1373","cell1373",919,19,280.008333333243,10400390,0.532635979988611,10670197
"1374","cell1374",1219,25,340.008333333188,11840440,0.506825782497799,19273942
"1375","cell1375",920,19,290.008333333234,10677664,0.801582033857257,13113996
"1376","cell1376",1407,29,260.008333333261,11771256,1.43214835712957,17817736
"1377","cell1377",2311,48,0,8276615,0.563932614844879,2832682
"1378","cell1378",2678,55,230.008333333288,9912509,1.34430371601016,7069153
"1379","cell1379",2923,60,230.008333333288,11311690,0.370862641906217,15148314
"1380","cell1380",3361,69,200.008333333316,9738612,0.666253956987397,6264756
"1381","cell1381",3418,70,280.008333333243,10381652,1.33951927434896,10558005
"1382","cell1382",1017,21,280.008333333243,11332986,0.548043765274463,15252918
"1383","cell1383",3314,68,220.008333333298,10424026,0.272372514479847,10960508
"1384","cell1384",1105,23,180.000000000001,9872197,0.947590630671267,6753909
"1385","cell1385",2084,43,170.00000000001,9951312,1.27055699953505,7382122
"1386","cell1386",919,19,280.008333333243,10400390,1.06982733448141,10690625
"1387","cell1387",677,14,310.008333333216,10396870,1.83049557925367,10644755
"1388","cell1388",343,7,408,11864639,1.19299305374337,19328859
"1389","cell1389",4785,98,230.008333333288,10769312,0.543430606230051,13361498
"1390","cell1390",2424,50,140.000000000037,9184900,1.03547204290549,4880512
"1391","cell1391",4301,88,290.008333333234,11179391,0.447931447004792,14684483
"1392","cell1392",1207,25,220.008333333298,11194667,0.342393271362184,14712702
"1393","cell1393",1999,41,300.008333333225,11839629,0.758899485280582,19270164
"1394","cell1394",3344,69,30.0083333333323,8576277,0.406622413293643,3758964
"1395","cell1395",2923,60,230.008333333288,11311690,1.45732283077711,15168896
"1396","cell1396",3243,67,0,8313392,1.55279697149282,2853099
"1397","cell1397",4007,82,290.008333333234,9539642,1.23505267985873,5569863
"1398","cell1398",4620,95,50.0083333333311,8852741,0.575618618216559,3904436
"1399","cell1399",4399,90,290.008333333234,10376610,1.63189268598906,10553412
"1400","cell1400",4035,83,80.0000000000097,9225410,0.628318965927522,5320602
"1401","cell1401",2143,44,270.008333333252,11238024,1.48434348554423,14740102
"1402","cell1402",677,14,310.008333333216,10396870,0.729060310499808,10644788
"1403","cell1403",2681,55,260.008333333261,10369865,1.06597488748611,10529953
"1404","cell1404",2030,42,120.000000000042,9182172,1.26537020782294,4800186
"1405","cell1405",3755,77,220.008333333298,10429850,0.310483529865328,10964903
"1406","cell1406",114,3,70.0000000000018,9077013,0.463919825330086,4448111
"1407","cell1407",3473,71,340.008333333188,11760866,0.279296545073059,17443015
"1408","cell1408",4193,86,190.008333333325,10051075,0.482118924165083,7777033
"1409","cell1409",765,16,210.008333333307,9126861,1.33858422472183,4658672
"1410","cell1410",4007,82,290.008333333234,9539642,1.55680675056377,5571759
"1411","cell1411",3108,64,120.000000000042,9158649,1.3197503368619,4786068
"1412","cell1412",767,16,230.008333333288,9379407,1.43680797637883,5514852
"1413","cell1413",2377,49,160.000000000019,10296752,1.11491151522953,9980463
"1414","cell1414",2086,43,190.008333333325,10518014,0.762188072930143,11583739
"1415","cell1415",2478,51,190.008333333325,10286804,1.28890173923819,9937992
"1416","cell1416",3077,63,300.008333333225,11822987,1.02997147182262,18516532
"1417","cell1417",2333,48,210.008333333307,9889298,1.12246081051097,7021920
"1418","cell1418",1371,28,390.008333333143,11854875,0.38619706644129,19318477
"1419","cell1419",2830,58,280.008333333243,10164896,1.29684859768454,9199024
"1420","cell1420",824,17,310.008333333216,10574888,1.5673897044036,12485146
"1421","cell1421",1803,37,300.008333333225,10581965,1.59155635348073,12512013
"1422","cell1422",3948,81,190.008333333325,9078753,1.43918082684535,4474767
"1423","cell1423",771,16,270.008333333252,10277577,1.43086386052286,9759499
"1424","cell1424",772,16,280.008333333243,10404472,1.22097765624529,10799090
"1425","cell1425",4329,89,80.0000000000097,9183351,0.754466561608513,4846328
"1426","cell1426",1599,33,220.008333333298,11968378,0.533168871669047,20631335
"1427","cell1427",930,19,390.008333333143,11815310,1.23050693447232,18260426
"1428","cell1428",3315,68,230.008333333288,10591333,1.87586915575498,12607705
"1429","cell1429",4665,96,10.0000000000001,8437173,0.493051921820625,3293982
"1430","cell1430",1106,23,190.008333333325,10291458,0.529461968221332,9961740
"1431","cell1431",4601,94,350.008333333179,11776709,0.511449129871662,17830632
"1432","cell1432",4354,89,330.008333333198,10679853,0.575364223135859,13115660
"1433","cell1433",3848,79,170.00000000001,10505906,0.538815494103866,11494899
"1434","cell1434",3518,72,300.008333333225,11527218,0.56109027314739,15929201
"1435","cell1435",2829,58,270.008333333252,9964988,1.30528402703013,7602083
"1436","cell1436",3820,78,380.008333333152,11816702,0.468390583764375,18319882
"1437","cell1437",4494,92,260.008333333261,9818416,1.23118052807651,6593800
"1438","cell1438",1852,38,300.008333333225,9971009,0.810890141854152,7636785
"1439","cell1439",2031,42,130.000000000046,9120238,1.31090274813618,4607011
"1440","cell1440",769,16,250.00833333327,9795779,1.34242237641735,6442210
"1441","cell1441",3421,70,310.008333333216,11241551,1.26763505961682,14741557
"1442","cell1442",3517,72,290.008333333234,11388149,0.28082608325218,15534854
"1443","cell1443",2332,48,200.008333333316,9533100,0.285144883819653,5569775
"1444","cell1444",3224,66,300.008333333225,11341803,1.88618754811102,15290673
"1445","cell1445",3559,73,220.008333333298,10121450,0.416580599279451,8447621
"1446","cell1446",3082,63,350.008333333179,11929071,1.22678124346563,19806708
"1447","cell1447",1907,39,360.00833333317,11902036,0.78464628909739,19585001
"1448","cell1448",1312,27,290.008333333234,9885573,0.609692173183365,6991713
"1449","cell1449",483,10,330.008333333198,10651035,0.547340905766862,13021258
"1450","cell1450",4008,82,300.008333333225,10091890,0.394017099618891,8107810
"1451","cell1451",231,5,260.008333333261,9777263,1.25594904728379,6374993
"1452","cell1452",600,13,30.0083333333323,8472712,0.793102853613384,3404925
"1453","cell1453",4831,99,200.008333333316,10353223,1.25810783737691,10188153
"1454","cell1454",1202,25,170.00000000001,10218269,0.913871028434332,9388843
"1455","cell1455",2083,43,160.000000000019,9789024,1.03864677025914,6422664
"1456","cell1456",2534,52,260.008333333261,10359021,1.4357307057152,10288990
"1457","cell1457",4536,93,190.008333333325,9714619,0.547355773925567,5909297
"1458","cell1458",4150,85,250.00833333327,10570788,1.21793119017076,12478742
"1459","cell1459",2139,44,230.008333333288,9741642,0.557432021839015,6312914
"1460","cell1460",413,9,120.000000000042,9128273,1.28637121715738,4662538
"1461","cell1461",3008,62,100.000000000026,9229539,0.752380789202036,5324849
"1462","cell1462",3574,73,370.008333333161,11711873,0.372958985346056,17021844
"1463","cell1463",921,19,300.008333333225,10960799,0.280945416071194,13806205
"1464","cell1464",678,14,320.008333333207,10749383,0.755294558746684,13289503
"1465","cell1465",322,7,190.008333333325,10351136,0.621521304473686,10131159
"1466","cell1466",730,15,350.008333333179,10568409,1.41862673798427,12412350
"1467","cell1467",1764,36,408,11717491,1.06994489216934,17031096
"1468","cell1468",869,18,270.008333333252,10024998,0.371363449148382,7734629
"1469","cell1469",1356,28,240.008333333279,11188643,1.43100178479604,14710290
"1470","cell1470",4299,88,270.008333333252,10762911,1.26599696903424,13325646
"1471","cell1471",3558,73,210.008333333307,9730840,1.43832540471311,6122196
"1472","cell1472",2754,57,10.0000000000001,8435923,0.336361816509687,3272241
"1473","cell1473",3559,73,220.008333333298,10121450,1.47003022246522,8482015
"1474","cell1474",3938,81,90.0000000000177,9086887,1.73535433418822,4548161
"1475","cell1475",2478,51,190.008333333325,10286804,1.57083622516225,9938731
"1476","cell1476",1388,29,70.0000000000018,9252288,0.332267704805433,5437589
"1477","cell1477",3069,63,220.008333333298,11230608,1.42034289441271,14733395
"1478","cell1478",2037,42,190.008333333325,9125276,0.801456071904327,4655335
"1479","cell1479",3177,65,320.008333333207,10586698,0.980356422537668,12564857
"1480","cell1480",1748,36,240.008333333279,10956635,1.5152678938853,13800473
"1481","cell1481",1103,23,160.000000000019,9211986,0.815567869184122,5162123
"1482","cell1482",1315,27,320.008333333207,10657284,0.501714971327442,13041001
"1483","cell1483",1692,35,170.00000000001,10103853,1.73873362500335,8346424
"1484","cell1484",914,19,230.008333333288,9070855,0.372483057797639,4379579
"1485","cell1485",4896,100,360.00833333317,9749584,1.03869781764622,6341008
"1486","cell1486",3718,76,340.008333333188,11826787,0.679343733857473,18828012
"1487","cell1487",2962,61,130.000000000046,9415268,1.52092046281453,5529311
"1488","cell1488",1923,40,30.0083333333323,8599633,1.06248192174265,3772388
"1489","cell1489",3612,74,260.008333333261,10355584,1.73811850858971,10230529
"1490","cell1490",3557,73,200.008333333316,9319227,0.533955810621379,5474986
"1491","cell1491",564,12,160.000000000019,9189818,1.43222351100794,4919878
"1492","cell1492",2805,58,30.0083333333323,8507373,1.32929406567541,3563492
"1493","cell1493",3458,71,190.008333333325,10272357,0.457115175052394,9676205
"1494","cell1494",1109,23,220.008333333298,11036267,1.26564333961651,14307088
"1495","cell1495",914,19,230.008333333288,9070855,0.284605275330685,4380824
"1496","cell1496",4298,88,260.008333333261,10603448,1.06919027868745,12795692
"1497","cell1497",1312,27,290.008333333234,9885573,0.540275642735298,6992385
"1498","cell1498",1578,33,10.0000000000001,8402767,0.750110098819951,3162181
"1499","cell1499",2138,44,220.008333333298,9244246,1.74605444640943,5425636
"1500","cell1500",4467,92,0,8332536,0.758911803314289,2878707
"1501","cell1501",775,16,310.008333333216,10693687,1.46057829583895,13193770
"1502","cell1502",3403,70,130.000000000046,9020762,1.28112821871047,4090482
"1503","cell1503",415,9,140.000000000037,9281843,0.743439840375034,5456345
"1504","cell1504",3072,63,250.00833333327,11563782,1.28494631059873,16015613
"1505","cell1505",2473,51,140.000000000037,9207705,0.559226983230025,5133658
"1506","cell1506",2334,48,220.008333333298,10245090,1.89765657037174,9419852
"1507","cell1507",2039,42,210.008333333307,9841883,0.985410402393783,6675224
"1508","cell1508",773,16,290.008333333234,10519643,0.974797802435732,11916270
"1509","cell1509",3657,75,220.008333333298,10798026,0.371487599625899,13396844
"1510","cell1510",3988,82,100.000000000026,9124867,0.532554218318085,4628095
"1511","cell1511",2140,44,240.008333333279,10183050,1.12345720187135,9344362
"1512","cell1512",3849,79,180.000000000001,10701158,0.537216135774214,13208067
"1513","cell1513",1039,22,10.0000000000001,8441619,0.572992276959741,3354707
"1514","cell1514",2755,57,20.0083333333328,8478037,1.55845041181369,3425512
"1515","cell1515",3401,70,110.000000000034,9117731,1.03029693337836,4605903
"1516","cell1516",2829,58,270.008333333252,9964988,0.38810874579065,7604757
"1517","cell1517",3415,70,250.00833333327,9232077,0.91682319504424,5379045
"1518","cell1518",2322,48,100.000000000026,9054704,1.92316247269402,4206301
"1519","cell1519",4585,94,190.008333333325,10766921,1.43739872938232,13350817
"1520","cell1520",821,17,280.008333333243,10055617,0.467640196297502,7782441
"1521","cell1521",4104,84,280.008333333243,11833175,1.08132570954452,18969094
"1522","cell1522",2090,43,230.008333333288,11843989,1.34021020026117,19276143
"1523","cell1523",4389,90,190.008333333325,9816841,0.914218231432611,6517023
"1524","cell1524",753,16,90.0000000000177,9020762,0.880207336246267,4098633
"1525","cell1525",254,6,0,8240800,0.402388582347445,2777749
"1526","cell1526",3752,77,190.008333333325,9479499,1.24153406982131,5556705
"1527","cell1527",4686,96,220.008333333298,11518061,0.738820587589086,15906645
"1528","cell1528",3820,78,380.008333333152,11816702,1.24866033349917,18327186
"1529","cell1529",4151,85,260.008333333261,10827207,1.52448722789629,13451079
"1530","cell1530",2480,51,210.008333333307,10432114,0.481100993048845,11015609
"1531","cell1531",2536,52,280.008333333243,10850410,0.529457614933516,13621989
"1532","cell1532",4785,98,230.008333333288,10769312,0.446262320904721,13364123
"1533","cell1533",1175,24,390.008333333143,10297889,0.44388834904938,9989063
"1534","cell1534",2030,42,120.000000000042,9182172,1.30387419265893,4810812
"1535","cell1535",2236,46,220.008333333298,10422995,1.53675651888241,10958106
"1536","cell1536",2197,45,320.008333333207,11678292,1.69187714558332,16309531
"1537","cell1537",3378,69,370.008333333161,11790469,0.455522608743867,17883606
"1538","cell1538",735,15,408,11452884,0.689812478898682,15766085
"1539","cell1539",4101,84,250.00833333327,11347572,1.21753892655688,15333747
"1540","cell1540",3903,80,230.008333333288,11195840,0.319484416908211,14712923
"1541","cell1541",869,18,270.008333333252,10024998,2.01654478230474,7736996
"1542","cell1542",4542,93,250.00833333327,10885557,1.58615243875564,13733852
"1543","cell1543",4292,88,200.008333333316,9653406,1.29255744859611,5846915
"1544","cell1544",3418,70,280.008333333243,10381652,0.897681542543338,10558494
"1545","cell1545",2334,48,220.008333333298,10245090,0.55593602358496,9425473
"1546","cell1546",3930,81,10.0000000000001,8405849,1.06934052957116,3190798
"1547","cell1547",3760,77,270.008333333252,11244819,0.969597971027225,14753664
"1548","cell1548",3962,81,330.008333333198,9682048,0.570370184225288,5865256
"1549","cell1549",869,18,270.008333333252,10024998,0.527688428107938,7738426
"1550","cell1550",2336,48,240.008333333279,10687764,0.321441410077053,13137753
"1551","cell1551",2680,55,250.00833333327,10258688,0.55667343891979,9502239
"1552","cell1552",1110,23,230.008333333288,11210691,1.43645641984779,14729604
"1553","cell1553",3278,67,350.008333333179,11160870,0.468206874841971,14669598
"1554","cell1554",2042,42,240.008333333279,10976193,0.364190682932256,13849606
"1555","cell1555",4257,87,340.008333333188,11190498,2.13209514432912,14712661
"1556","cell1556",2476,51,170.00000000001,9599136,0.327704558393399,5704531
"1557","cell1557",4195,86,210.008333333307,10429803,1.20841401208489,10963094
"1558","cell1558",3465,71,260.008333333261,11942540,1.88619720776794,20123607
"1559","cell1559",3897,80,170.00000000001,9659888,1.88634130418484,5858416
"1560","cell1560",582,12,340.008333333188,11756859,1.02677819687753,17373313
"1561","cell1561",1594,33,170.00000000001,10420762,0.55150094989038,10923616
"1562","cell1562",3754,77,210.008333333307,10301150,1.53852448815218,10002677
"1563","cell1563",2807,58,50.0083333333311,8762512,0.9965966694505,3822231
"1564","cell1564",4443,91,240.008333333279,11080297,0.372049547159406,14547328
"1565","cell1565",4010,82,320.008333333207,10595006,0.25777242561323,12617288
"1566","cell1566",4097,84,210.008333333307,10420105,0.319008856337708,10923526
"1567","cell1567",4588,94,220.008333333298,11949172,0.454830705056012,20324489
"1568","cell1568",234,5,290.008333333234,10364551,0.753849151088402,10363524
"1569","cell1569",4498,92,300.008333333225,10613349,1.34345361353956,12955702
"1570","cell1570",1172,24,360.00833333317,9694464,1.43339037652071,5892462
"1571","cell1571",3023,62,250.00833333327,11079755,0.530773843559238,14542319
"1572","cell1572",2139,44,230.008333333288,9741642,1.92772061460292,6323524
"1573","cell1573",2139,44,230.008333333288,9741642,0.754532045062081,6327392
"1574","cell1574",2042,42,240.008333333279,10976193,0.282907262279672,13854009
"1575","cell1575",2315,48,30.0083333333323,8558324,1.8813823772598,3696689
"1576","cell1576",815,17,220.008333333298,9625906,1.50801716611655,5749793
"1577","cell1577",1028,21,390.008333333143,11879185,1.27902913946978,19366132
"1578","cell1578",3313,68,210.008333333307,10210508,0.824356341472921,9371001
"1579","cell1579",4837,99,260.008333333261,11569106,1.4411338752515,16047088
"1580","cell1580",4143,85,180.000000000001,9635402,1.76369589985692,5834882
"1581","cell1581",919,19,280.008333333243,10400390,1.14766292453772,10693092
"1582","cell1582",4096,84,200.008333333316,10096919,1.54475341505024,8251667
"1583","cell1583",3612,74,260.008333333261,10355584,0.752844697533496,10253879
"1584","cell1584",3758,77,250.00833333327,11072014,1.39614904106075,14537429
"1585","cell1585",1398,29,170.00000000001,9807421,0.395318584113186,6455773
"1586","cell1586",3455,71,160.000000000019,9762163,0.998340379667487,6358953
"1587","cell1587",1826,38,40.0083333333317,8708887,1.88394814508259,3817346
"1588","cell1588",2428,50,180.000000000001,9621297,1.04347927383434,5735650
"1589","cell1589",4053,83,260.008333333261,10686448,1.22836265169823,13121378
"1590","cell1590",4845,99,340.008333333188,11813074,0.403222146054452,18153754
"1591","cell1591",257,6,30.0083333333323,8576176,0.542031521715202,3757685
"1592","cell1592",3562,73,250.00833333327,11067557,1.40313155113464,14531999
"1593","cell1593",4051,83,240.008333333279,10253058,1.20478449425041,9458771
"1594","cell1594",49,1,408,10238708,1.07020789978181,9404622
"1595","cell1595",3417,70,270.008333333252,10074944,0.916094125949166,7926488
"1596","cell1596",2389,49,280.008333333243,11682594,0.476261985848562,16320558
"1597","cell1597",3415,70,250.00833333327,9232077,0.85703621079664,5388087
